"ID_VIV","ID_PER","UPM","VIV_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","COD_RES","R_INF","SEL_D","SEL_M","N_REN","PAREN","SEXO","EDAD","NAC_D","NAC_M","COD","NIV","GRA","P3_8","P3_9","P3_10","P3_11","FAC_VIV","FAC_SEL","DOMINIO","UPM_DIS","EST_DIS"
"1201322.04","1201322.04.05","1201322","04","12","GUERRERO","001","ACAPULCO DE JUAREZ","01","02","29","09","05","6","1","70","15","09","2","03","3","2","8","4","","4026.01435124124","0","U","0138","0051"
"1201322.05","1201322.05.01","1201322","05","12","GUERRERO","001","ACAPULCO DE JUAREZ","01","01","29","09","01","1","2","65","11","10","1","08","5","2","6","4","","4026.01435124124","12078.0430537237","U","0138","0051"
"1201322.05","1201322.05.02","1201322","05","12","GUERRERO","001","ACAPULCO DE JUAREZ","01","01","29","09","02","3","2","29","15","12","2","08","5","2","1","","2","4026.01435124124","0","U","0138","0051"
"1201322.05","1201322.05.03","1201322","05","12","GUERRERO","001","ACAPULCO DE JUAREZ","01","01","29","09","03","3","2","29","15","12","2","08","5","2","1","","2","4026.01435124124","0","U","0138","0051"
"1201609.01","1201609.01.01","1201609","01","12","GUERRERO","001","ACAPULCO DE JUAREZ","01","02","29","09","01","1","1","36","23","06","2","06","3","2","1","","4","4232.88465387419","0","U","0139","0051"
"1201609.01","1201609.01.02","1201609","01","12","GUERRERO","001","ACAPULCO DE JUAREZ","01","02","29","09","02","2","2","33","15","06","1","06","3","2","5","4","","4232.88465387419","8465.7693077484","U","0139","0051"
"1201609.01","1201609.01.03","1201609","01","12","GUERRERO","001","ACAPULCO DE JUAREZ","01","02","29","09","03","3","1","13","","","","03","1","1","","","","4232.88465387419","0","U","0139","0051"
"1201609.01","1201609.01.04","1201609","01","12","GUERRERO","001","ACAPULCO DE JUAREZ","01","02","29","09","04","3","1","10","","","","02","4","1","","","","4232.88465387419","0","U","0139","0051"
"1201609.01","1201609.01.05","1201609","01","12","GUERRERO","001","ACAPULCO DE JUAREZ","01","02","29","09","05","3","1","00","","","","","","","","","","4232.88465387419","0","U","0139","0051"
"1201609.02","1201609.02.01","1201609","02","12","GUERRERO","001","ACAPULCO DE JUAREZ","01","01","30","09","01","1","2","60","29","07","2","03","3","2","1","","3","4232.88465387419","0","U","0139","0051"
"1201609.02","1201609.02.02","1201609","02","12","GUERRERO","001","ACAPULCO DE JUAREZ","01","01","30","09","02","5","1","31","13","11","1","08","2","2","1","","2","4232.88465387419","8465.7693077484","U","0139","0051"
"1201609.03","1201609.03.01","1201609","03","12","GUERRERO","001","ACAPULCO DE JUAREZ","01","02","02","10","01","1","1","71","16","04","2","08","5","2","1","","4","4232.88465387419","0","U","0139","0051"
"1201609.03","1201609.03.02","1201609","03","12","GUERRERO","001","ACAPULCO DE JUAREZ","01","02","02","10","02","2","2","60","02","04","2","08","5","2","1","","4","4232.88465387419","0","U","0139","0051"
"1201609.03","1201609.03.03","1201609","03","12","GUERRERO","001","ACAPULCO DE JUAREZ","01","02","02","10","03","3","1","39","20","03","1","08","5","2","1","","2","4232.88465387419","12698.6539616226","U","0139","0051"
"1201609.04","1201609.04.01","1201609","04","12","GUERRERO","001","ACAPULCO DE JUAREZ","01","01","29","09","01","1","1","63","30","03","1","06","3","2","6","4","","4232.88465387419","16931.5386154968","U","0139","0051"
"1201609.04","1201609.04.02","1201609","04","12","GUERRERO","001","ACAPULCO DE JUAREZ","01","01","29","09","02","2","2","53","21","04","2","03","3","2","1","","2","4232.88465387419","0","U","0139","0051"
"1201609.04","1201609.04.03","1201609","04","12","GUERRERO","001","ACAPULCO DE JUAREZ","01","01","29","09","03","3","1","29","27","08","2","06","3","2","1","","2","4232.88465387419","0","U","0139","0051"
"1201609.04","1201609.04.04","1201609","04","12","GUERRERO","001","ACAPULCO DE JUAREZ","01","01","29","09","04","3","1","23","28","04","2","08","1","1","1","","2","4232.88465387419","0","U","0139","0051"
"1201609.05","1201609.05.01","1201609","05","12","GUERRERO","001","ACAPULCO DE JUAREZ","01","02","29","09","01","1","1","51","28","12","1","08","5","2","1","","4","4232.88465387419","8465.7693077484","U","0139","0051"
"1201609.05","1201609.05.02","1201609","05","12","GUERRERO","001","ACAPULCO DE JUAREZ","01","02","29","09","02","2","2","41","19","09","2","03","3","2","1","","3","4232.88465387419","0","U","0139","0051"
"1201609.05","1201609.05.03","1201609","05","12","GUERRERO","001","ACAPULCO DE JUAREZ","01","02","29","09","03","3","1","15","","","","03","3","1","","","","4232.88465387419","0","U","0139","0051"
"1302796.01","1302796.01.01","1302796","01","13","HIDALGO","048","PACHUCA DE SOTO","01","01","01","10","01","1","1","34","02","06","2","08","5","2","1","","2","2221.65730838818","0","U","0140","0052"
"1302796.01","1302796.01.02","1302796","01","13","HIDALGO","048","PACHUCA DE SOTO","01","01","01","10","02","2","2","31","26","01","1","08","5","1","1","","2","2221.65730838818","4443.3146167764","U","0140","0052"
"1302796.04","1302796.04.01","1302796","04","13","HIDALGO","048","PACHUCA DE SOTO","01","01","30","09","01","1","1","38","23","01","1","08","2","2","1","","4","2221.65730838818","2221.6573083882","U","0140","0052"
"1302865.01","1302865.01.01","1302865","01","13","HIDALGO","048","PACHUCA DE SOTO","01","01","27","09","01","1","1","42","22","02","1","08","3","1","1","","2","2780.25582900666","11121.0233160267","U","0141","0052"
"1302865.01","1302865.01.02","1302865","01","13","HIDALGO","048","PACHUCA DE SOTO","01","01","27","09","02","2","2","31","19","09","2","08","3","1","1","","2","2780.25582900666","0","U","0141","0052"
"1302865.01","1302865.01.03","1302865","01","13","HIDALGO","048","PACHUCA DE SOTO","01","01","27","09","03","4","2","75","04","08","2","08","2","2","6","4","","2780.25582900666","0","U","0141","0052"
"1302865.01","1302865.01.04","1302865","01","13","HIDALGO","048","PACHUCA DE SOTO","01","01","27","09","04","4","1","83","13","03","2","08","2","2","6","4","","2780.25582900666","0","U","0141","0052"
"1302865.01","1302865.01.05","1302865","01","13","HIDALGO","048","PACHUCA DE SOTO","01","01","27","09","05","3","2","05","","","","01","2","1","","","","2780.25582900666","0","U","0141","0052"
"1302865.02","1302865.02.01","1302865","02","13","HIDALGO","048","PACHUCA DE SOTO","01","02","29","09","01","1","1","42","10","02","2","03","3","2","1","","2","2780.25582900666","0","U","0141","0052"
"1302865.02","1302865.02.02","1302865","02","13","HIDALGO","048","PACHUCA DE SOTO","01","02","29","09","02","2","2","45","15","08","2","08","5","2","2","","2","2780.25582900666","0","U","0141","0052"
"1302865.02","1302865.02.03","1302865","02","13","HIDALGO","048","PACHUCA DE SOTO","01","02","29","09","03","3","2","19","04","02","1","08","1","1","4","4","","2780.25582900666","8340.76748702","U","0141","0052"
"1302865.02","1302865.02.04","1302865","02","13","HIDALGO","048","PACHUCA DE SOTO","01","02","29","09","04","3","1","09","","","","02","3","1","","","","2780.25582900666","0","U","0141","0052"
"1302865.03","1302865.03.01","1302865","03","13","HIDALGO","048","PACHUCA DE SOTO","01","01","27","09","01","1","1","62","04","06","2","08","5","2","6","4","","2780.25582900666","0","U","0141","0052"
"1302865.03","1302865.03.02","1302865","03","13","HIDALGO","048","PACHUCA DE SOTO","01","01","27","09","02","2","2","56","19","04","1","06","3","2","5","4","","2780.25582900666","5560.5116580133","U","0141","0052"
"1302865.04","1302865.04.01","1302865","04","13","HIDALGO","048","PACHUCA DE SOTO","01","01","27","09","01","1","1","68","12","08","2","06","3","2","6","4","","2780.25582900666","0","U","0141","0052"
"1302865.04","1302865.04.02","1302865","04","13","HIDALGO","048","PACHUCA DE SOTO","01","01","27","09","02","2","2","43","20","11","1","02","6","2","2","","2","2780.25582900666","11121.0233160267","U","0141","0052"
"1302865.04","1302865.04.03","1302865","04","13","HIDALGO","048","PACHUCA DE SOTO","01","01","27","09","03","3","2","11","","","","02","5","1","","","","2780.25582900666","0","U","0141","0052"
"1302865.04","1302865.04.04","1302865","04","13","HIDALGO","048","PACHUCA DE SOTO","01","01","27","09","04","3","2","20","19","09","2","08","2","1","1","","2","2780.25582900666","0","U","0141","0052"
"1302865.04","1302865.04.05","1302865","04","13","HIDALGO","048","PACHUCA DE SOTO","01","01","27","09","05","3","1","22","17","07","2","03","3","1","1","","2","2780.25582900666","0","U","0141","0052"
"1302945.01","1302945.01.01","1302945","01","13","HIDALGO","048","PACHUCA DE SOTO","01","01","28","09","01","1","1","43","23","10","1","03","3","2","1","","3","2314.43144653986","6943.2943396196","U","0142","0053"
"1302945.01","1302945.01.02","1302945","01","13","HIDALGO","048","PACHUCA DE SOTO","01","01","28","09","02","2","2","43","29","07","2","03","3","2","1","","3","2314.43144653986","0","U","0142","0053"
"1302945.01","1302945.01.03","1302945","01","13","HIDALGO","048","PACHUCA DE SOTO","01","01","28","09","03","3","2","20","01","02","2","08","2","1","4","4","","2314.43144653986","0","U","0142","0053"
"1302945.01","1302945.01.04","1302945","01","13","HIDALGO","048","PACHUCA DE SOTO","01","01","28","09","04","3","2","15","","","","03","3","1","","","","2314.43144653986","0","U","0142","0053"
"1302945.02","1302945.02.01","1302945","02","13","HIDALGO","048","PACHUCA DE SOTO","01","02","28","09","01","1","1","60","25","04","2","00","","2","1","","2","2314.43144653986","0","U","0142","0053"
"1302945.02","1302945.02.02","1302945","02","13","HIDALGO","048","PACHUCA DE SOTO","01","02","28","09","02","2","2","58","31","05","2","02","6","2","1","","2","2314.43144653986","0","U","0142","0053"
"1302945.02","1302945.02.03","1302945","02","13","HIDALGO","048","PACHUCA DE SOTO","01","02","28","09","03","3","2","37","12","11","1","02","6","2","1","","2","2314.43144653986","6943.2943396196","U","0142","0053"
"1302945.03","1302945.03.01","1302945","03","13","HIDALGO","048","PACHUCA DE SOTO","01","02","29","09","01","1","1","66","27","04","1","02","6","2","1","","2","2314.43144653986","4628.8628930797","U","0142","0053"
"1302945.03","1302945.03.02","1302945","03","13","HIDALGO","048","PACHUCA DE SOTO","01","02","29","09","02","2","2","62","29","08","2","02","2","2","5","4","","2314.43144653986","0","U","0142","0053"
"1302945.04","1302945.04.01","1302945","04","13","HIDALGO","048","PACHUCA DE SOTO","01","01","01","10","01","1","1","37","06","05","1","03","3","2","1","","2","2314.43144653986","4628.8628930797","U","0142","0053"
"1302945.04","1302945.04.02","1302945","04","13","HIDALGO","048","PACHUCA DE SOTO","01","01","01","10","02","2","2","35","26","09","2","06","3","2","5","4","","2314.43144653986","0","U","0142","0053"
"1302945.04","1302945.04.03","1302945","04","13","HIDALGO","048","PACHUCA DE SOTO","01","01","01","10","03","3","2","09","","","","02","3","1","","","","2314.43144653986","0","U","0142","0053"
"1302945.04","1302945.04.04","1302945","04","13","HIDALGO","048","PACHUCA DE SOTO","01","01","01","10","04","3","1","13","","","","02","6","1","","","","2314.43144653986","0","U","0142","0053"
"1302945.05","1302945.05.01","1302945","05","13","HIDALGO","048","PACHUCA DE SOTO","01","01","28","09","01","1","2","50","05","01","1","06","1","2","5","4","","2314.43144653986","2314.4314465399","U","0142","0053"
"1302945.05","1302945.05.02","1302945","05","13","HIDALGO","048","PACHUCA DE SOTO","01","01","28","09","02","3","1","16","","","","06","1","1","","","","2314.43144653986","0","U","0142","0053"
"1303035.01","1303035.01.01","1303035","01","13","HIDALGO","048","PACHUCA DE SOTO","01","02","27","09","01","1","1","43","11","02","2","08","5","2","1","","2","3450.86336831429","0","U","0143","0054"
"1303035.01","1303035.01.02","1303035","01","13","HIDALGO","048","PACHUCA DE SOTO","01","02","27","09","02","2","2","40","09","10","1","08","2","2","1","","2","3450.86336831429","6901.7267366286","U","0143","0054"
"1303035.01","1303035.01.03","1303035","01","13","HIDALGO","048","PACHUCA DE SOTO","01","02","27","09","03","3","1","11","","","","02","6","1","","","","3450.86336831429","0","U","0143","0054"
"1303035.01","1303035.01.04","1303035","01","13","HIDALGO","048","PACHUCA DE SOTO","01","02","27","09","04","3","2","08","","","","02","3","1","","","","3450.86336831429","0","U","0143","0054"
"1303035.02","1303035.02.01","1303035","02","13","HIDALGO","048","PACHUCA DE SOTO","01","02","27","09","01","1","1","34","03","09","2","09","3","2","1","","2","3450.86336831429","0","U","0143","0054"
"1303035.02","1303035.02.02","1303035","02","13","HIDALGO","048","PACHUCA DE SOTO","01","02","27","09","02","2","2","38","05","11","1","09","3","2","1","","2","3450.86336831429","6901.7267366286","U","0143","0054"
"1303035.03","1303035.03.01","1303035","03","13","HIDALGO","048","PACHUCA DE SOTO","01","01","27","09","01","1","1","47","09","05","1","09","3","1","1","","2","3450.86336831429","6901.7267366286","U","0143","0054"
"1303035.03","1303035.03.02","1303035","03","13","HIDALGO","048","PACHUCA DE SOTO","01","01","27","09","02","2","2","32","24","09","2","08","5","1","1","","2","3450.86336831429","0","U","0143","0054"
"1303035.04","1303035.04.01","1303035","04","13","HIDALGO","048","PACHUCA DE SOTO","01","01","27","09","01","1","1","40","14","01","1","09","3","1","1","","2","3450.86336831429","6901.7267366286","U","0143","0054"
"1303035.04","1303035.04.02","1303035","04","13","HIDALGO","048","PACHUCA DE SOTO","01","01","27","09","02","2","2","37","15","01","2","08","5","2","1","","3","3450.86336831429","0","U","0143","0054"
"1303035.04","1303035.04.03","1303035","04","13","HIDALGO","048","PACHUCA DE SOTO","01","01","27","09","03","3","1","04","","","","01","2","1","","","","3450.86336831429","0","U","0143","0054"
"1303086.02","1303086.02.01","1303086","02","13","HIDALGO","048","PACHUCA DE SOTO","01","01","30","09","01","1","2","42","01","01","1","10","5","2","1","","2","2659.43125047526","2659.4312504753","U","0144","0054"
"1303086.03","1303086.03.01","1303086","03","13","HIDALGO","048","PACHUCA DE SOTO","01","01","29","09","01","1","2","41","23","06","1","08","5","2","1","","2","2659.43125047526","2659.4312504753","U","0144","0054"
"1303086.05","1303086.05.01","1303086","05","13","HIDALGO","048","PACHUCA DE SOTO","01","01","27","09","01","1","2","55","23","03","2","07","3","2","1","","2","2659.43125047526","0","U","0144","0054"
"1303086.05","1303086.05.02","1303086","05","13","HIDALGO","048","PACHUCA DE SOTO","01","01","27","09","02","5","1","49","23","03","2","06","3","2","1","","2","2659.43125047526","0","U","0144","0054"
"1303086.05","1303086.05.03","1303086","05","13","HIDALGO","048","PACHUCA DE SOTO","01","01","27","09","03","3","1","30","23","12","1","06","3","2","1","","3","2659.43125047526","10637.7250019011","U","0144","0054"
"1303086.05","1303086.05.04","1303086","05","13","HIDALGO","048","PACHUCA DE SOTO","01","01","27","09","04","4","2","89","30","03","2","04","3","2","8","4","","2659.43125047526","0","U","0144","0054"
"1303123.01","1303123.01.01","1303123","01","13","HIDALGO","048","PACHUCA DE SOTO","01","01","28","09","01","1","1","38","30","09","1","08","5","2","1","","3","2743.43637780986","5486.8727556197","U","0457","0054"
"1303123.01","1303123.01.02","1303123","01","13","HIDALGO","048","PACHUCA DE SOTO","01","01","28","09","02","2","2","33","15","03","2","08","5","2","5","4","","2743.43637780986","0","U","0457","0054"
"1303123.02","1303123.02.01","1303123","02","13","HIDALGO","048","PACHUCA DE SOTO","01","01","29","09","01","1","1","64","18","01","1","05","4","2","6","4","","2743.43637780986","5486.8727556197","U","0457","0054"
"1303123.02","1303123.02.02","1303123","02","13","HIDALGO","048","PACHUCA DE SOTO","01","01","29","09","02","2","2","65","30","08","2","05","4","2","6","4","","2743.43637780986","0","U","0457","0054"
"1303123.03","1303123.03.01","1303123","03","13","HIDALGO","048","PACHUCA DE SOTO","01","01","30","09","01","1","1","32","24","04","1","08","5","2","1","","1","2743.43637780986","5486.8727556197","U","0457","0054"
"1303123.03","1303123.03.02","1303123","03","13","HIDALGO","048","PACHUCA DE SOTO","01","01","30","09","02","5","2","25","11","09","2","08","5","2","1","","1","2743.43637780986","0","U","0457","0054"
"1303169.01","1303169.01.01","1303169","01","13","HIDALGO","048","PACHUCA DE SOTO","01","02","26","09","01","1","2","64","28","09","1","03","3","2","1","","3","1968.29757579019","5904.8927273706","U","0145","0052"
"1303169.01","1303169.01.02","1303169","01","13","HIDALGO","048","PACHUCA DE SOTO","01","02","26","09","02","5","2","63","23","01","2","03","3","2","1","","3","1968.29757579019","0","U","0145","0052"
"1303169.01","1303169.01.03","1303169","01","13","HIDALGO","048","PACHUCA DE SOTO","01","02","26","09","03","5","1","60","18","10","2","03","3","2","8","4","","1968.29757579019","0","U","0145","0052"
"1303169.02","1303169.02.01","1303169","02","13","HIDALGO","048","PACHUCA DE SOTO","01","01","26","09","01","1","2","66","11","04","1","02","6","2","1","","3","1968.29757579019","3936.5951515804","U","0145","0052"
"1303169.02","1303169.02.02","1303169","02","13","HIDALGO","048","PACHUCA DE SOTO","01","01","26","09","02","2","1","71","01","07","2","02","4","2","1","","2","1968.29757579019","0","U","0145","0052"
"1303169.03","1303169.03.01","1303169","03","13","HIDALGO","048","PACHUCA DE SOTO","01","01","30","09","01","1","1","27","12","09","1","06","3","2","1","","2","1968.29757579019","1968.2975757902","U","0145","0052"
"1303169.04","1303169.04.01","1303169","04","13","HIDALGO","048","PACHUCA DE SOTO","01","01","27","09","01","1","1","49","18","04","1","03","2","2","1","","3","1968.29757579019","3936.5951515804","U","0145","0052"
"1303169.04","1303169.04.02","1303169","04","13","HIDALGO","048","PACHUCA DE SOTO","01","01","27","09","02","2","2","28","17","09","2","08","2","1","1","","4","1968.29757579019","0","U","0145","0052"
"1303169.04","1303169.04.03","1303169","04","13","HIDALGO","048","PACHUCA DE SOTO","01","01","27","09","03","3","2","08","","","","02","3","1","","","","1968.29757579019","0","U","0145","0052"
"1303169.04","1303169.04.04","1303169","04","13","HIDALGO","048","PACHUCA DE SOTO","01","01","27","09","04","3","1","05","","","","01","2","1","","","","1968.29757579019","0","U","0145","0052"
"1303169.05","1303169.05.01","1303169","05","13","HIDALGO","048","PACHUCA DE SOTO","01","01","26","09","01","1","2","67","17","03","1","03","3","2","5","1","3","1968.29757579019","1968.2975757902","U","0145","0052"
"1303245.01","1303245.01.01","1303245","01","13","HIDALGO","048","PACHUCA DE SOTO","01","02","26","09","01","1","1","58","20","10","2","02","5","2","1","","2","2119.7020963654","0","U","0146","0053"
"1303245.01","1303245.01.02","1303245","01","13","HIDALGO","048","PACHUCA DE SOTO","01","02","26","09","02","2","2","60","18","07","2","06","3","2","5","4","","2119.7020963654","0","U","0146","0053"
"1303245.01","1303245.01.03","1303245","01","13","HIDALGO","048","PACHUCA DE SOTO","01","02","26","09","03","3","1","31","10","05","2","08","5","2","1","","2","2119.7020963654","0","U","0146","0053"
"1303245.01","1303245.01.04","1303245","01","13","HIDALGO","048","PACHUCA DE SOTO","01","02","26","09","04","3","2","25","10","10","1","08","5","2","3","4","","2119.7020963654","10598.510481827","U","0146","0053"
"1303245.01","1303245.01.05","1303245","01","13","HIDALGO","048","PACHUCA DE SOTO","01","02","26","09","05","3","1","23","21","08","2","08","4","1","4","4","","2119.7020963654","0","U","0146","0053"
"1303245.02","1303245.02.01","1303245","02","13","HIDALGO","048","PACHUCA DE SOTO","01","01","02","10","01","1","1","80","08","10","1","03","3","2","5","4","","2119.7020963654","6359.1062890962","U","0146","0053"
"1303245.02","1303245.02.02","1303245","02","13","HIDALGO","048","PACHUCA DE SOTO","01","01","02","10","02","3","2","34","99","99","2","08","5","2","5","4","","2119.7020963654","0","U","0146","0053"
"1303245.02","1303245.02.03","1303245","02","13","HIDALGO","048","PACHUCA DE SOTO","01","01","02","10","03","6","1","40","99","99","2","99","","2","1","","2","2119.7020963654","0","U","0146","0053"
"1303245.02","1303245.02.04","1303245","02","13","HIDALGO","048","PACHUCA DE SOTO","01","01","02","10","04","3","1","11","","","","02","5","1","","","","2119.7020963654","0","U","0146","0053"
"1303245.02","1303245.02.05","1303245","02","13","HIDALGO","048","PACHUCA DE SOTO","01","01","02","10","05","5","2","10","","","","02","4","1","","","","2119.7020963654","0","U","0146","0053"
"1303245.03","1303245.03.01","1303245","03","13","HIDALGO","048","PACHUCA DE SOTO","01","01","26","09","01","1","1","77","01","09","2","02","3","2","2","","3","2119.7020963654","0","U","0146","0053"
"1303245.03","1303245.03.02","1303245","03","13","HIDALGO","048","PACHUCA DE SOTO","01","01","26","09","02","2","2","78","12","08","1","02","1","2","1","","3","2119.7020963654","4239.4041927308","U","0146","0053"
"1303245.04","1303245.04.01","1303245","04","13","HIDALGO","048","PACHUCA DE SOTO","01","01","26","09","01","1","1","41","99","99","1","09","3","1","1","","2","2119.7020963654","2119.7020963654","U","0146","0053"
"1303245.04","1303245.04.02","1303245","04","13","HIDALGO","048","PACHUCA DE SOTO","01","01","26","09","02","3","1","15","","","","03","3","1","","","","2119.7020963654","0","U","0146","0053"
"1303317.01","1303317.01.01","1303317","01","13","HIDALGO","048","PACHUCA DE SOTO","01","02","27","09","01","1","1","60","30","03","1","02","6","2","1","","2","1864.56849793831","5593.7054938149","U","0147","0052"
"1303317.01","1303317.01.02","1303317","01","13","HIDALGO","048","PACHUCA DE SOTO","01","02","27","09","02","2","2","47","09","04","2","03","3","2","1","","2","1864.56849793831","0","U","0147","0052"
"1303317.01","1303317.01.03","1303317","01","13","HIDALGO","048","PACHUCA DE SOTO","01","02","27","09","03","3","2","22","11","06","2","03","3","2","3","4","","1864.56849793831","0","U","0147","0052"
"1303317.01","1303317.01.04","1303317","01","13","HIDALGO","048","PACHUCA DE SOTO","01","02","27","09","04","3","2","16","","","","06","2","1","","","","1864.56849793831","0","U","0147","0052"
"1303317.02","1303317.02.01","1303317","02","13","HIDALGO","048","PACHUCA DE SOTO","01","01","01","10","01","1","1","64","21","02","1","03","3","2","6","4","","1864.56849793831","1864.5684979383","U","0147","0052"
"1303317.03","1303317.03.01","1303317","03","13","HIDALGO","048","PACHUCA DE SOTO","01","02","26","09","01","1","1","55","18","04","2","03","3","2","1","","2","1864.56849793831","0","U","0147","0052"
"1303317.03","1303317.03.02","1303317","03","13","HIDALGO","048","PACHUCA DE SOTO","01","02","26","09","02","2","2","55","20","05","2","03","3","2","5","4","","1864.56849793831","0","U","0147","0052"
"1303317.03","1303317.03.03","1303317","03","13","HIDALGO","048","PACHUCA DE SOTO","01","02","26","09","03","3","2","23","22","03","2","08","5","2","1","","5","1864.56849793831","0","U","0147","0052"
"1303317.03","1303317.03.04","1303317","03","13","HIDALGO","048","PACHUCA DE SOTO","01","02","26","09","04","6","2","74","08","10","1","00","","2","6","4","","1864.56849793831","7458.2739917533","U","0147","0052"
"1303317.04","1303317.04.01","1303317","04","13","HIDALGO","048","PACHUCA DE SOTO","01","01","26","09","01","1","1","75","21","10","1","02","6","2","6","4","","1864.56849793831","1864.5684979383","U","0147","0052"
"1303317.05","1303317.05.01","1303317","05","13","HIDALGO","048","PACHUCA DE SOTO","01","01","26","09","01","1","2","61","22","05","2","02","6","2","1","","2","1864.56849793831","0","U","0147","0052"
"1303317.05","1303317.05.02","1303317","05","13","HIDALGO","048","PACHUCA DE SOTO","01","01","26","09","02","3","2","31","13","10","1","06","3","2","1","","2","1864.56849793831","5593.7054938149","U","0147","0052"
"1303317.05","1303317.05.03","1303317","05","13","HIDALGO","048","PACHUCA DE SOTO","01","01","26","09","03","3","2","31","13","10","2","06","3","2","1","","2","1864.56849793831","0","U","0147","0052"
"1303448.01","1303448.01.01","1303448","01","13","HIDALGO","048","PACHUCA DE SOTO","01","04","26","09","01","1","1","51","07","05","2","06","3","2","1","","3","1585.18251193102","0","U","0415","0052"
"1303448.01","1303448.01.02","1303448","01","13","HIDALGO","048","PACHUCA DE SOTO","01","04","26","09","02","2","2","52","17","05","2","06","3","2","1","","2","1585.18251193102","0","U","0415","0052"
"1303448.01","1303448.01.03","1303448","01","13","HIDALGO","048","PACHUCA DE SOTO","01","04","26","09","03","3","2","33","25","02","1","08","5","2","1","","2","1585.18251193102","7925.9125596551","U","0415","0052"
"1303448.01","1303448.01.04","1303448","01","13","HIDALGO","048","PACHUCA DE SOTO","01","04","26","09","04","3","2","35","14","05","2","08","5","2","1","","3","1585.18251193102","0","U","0415","0052"
"1303448.01","1303448.01.05","1303448","01","13","HIDALGO","048","PACHUCA DE SOTO","01","04","26","09","05","3","1","23","28","03","2","08","4","1","4","4","","1585.18251193102","0","U","0415","0052"
"1303448.01","1303448.01.06","1303448","01","13","HIDALGO","048","PACHUCA DE SOTO","01","04","26","09","06","5","2","09","","","","02","3","1","","","","1585.18251193102","0","U","0415","0052"
"1303448.01","1303448.01.07","1303448","01","13","HIDALGO","048","PACHUCA DE SOTO","01","04","26","09","07","5","2","02","","","","","","","","","","1585.18251193102","0","U","0415","0052"
"1303448.02","1303448.02.01","1303448","02","13","HIDALGO","048","PACHUCA DE SOTO","01","01","26","09","01","1","1","65","06","06","2","08","5","2","1","","3","1585.18251193102","0","U","0415","0052"
"1303448.02","1303448.02.02","1303448","02","13","HIDALGO","048","PACHUCA DE SOTO","01","01","26","09","02","2","2","56","30","08","2","08","5","2","1","","2","1585.18251193102","0","U","0415","0052"
"1303448.02","1303448.02.03","1303448","02","13","HIDALGO","048","PACHUCA DE SOTO","01","01","26","09","03","3","2","28","10","10","1","08","5","2","1","","2","1585.18251193102","6340.7300477241","U","0415","0052"
"1303448.02","1303448.02.04","1303448","02","13","HIDALGO","048","PACHUCA DE SOTO","01","01","26","09","04","3","2","25","09","11","2","08","5","2","1","","2","1585.18251193102","0","U","0415","0052"
"1303448.03","1303448.03.01","1303448","03","13","HIDALGO","048","PACHUCA DE SOTO","01","02","27","09","01","1","1","43","09","02","1","03","3","2","1","","2","1585.18251193102","3170.365023862","U","0415","0052"
"1303448.03","1303448.03.02","1303448","03","13","HIDALGO","048","PACHUCA DE SOTO","01","02","27","09","02","2","2","38","13","07","2","03","3","2","1","","2","1585.18251193102","0","U","0415","0052"
"1303448.03","1303448.03.03","1303448","03","13","HIDALGO","048","PACHUCA DE SOTO","01","02","27","09","03","3","2","11","","","","02","5","1","","","","1585.18251193102","0","U","0415","0052"
"1303448.04","1303448.04.01","1303448","04","13","HIDALGO","048","PACHUCA DE SOTO","01","01","27","09","01","1","1","65","22","04","1","07","3","2","6","4","","1585.18251193102","1585.182511931","U","0415","0052"
"1303499.03","1303499.03.01","1303499","03","13","HIDALGO","048","PACHUCA DE SOTO","01","01","26","09","01","1","1","40","02","04","2","09","3","1","1","","2","4264.56126482022","0","U","0148","0054"
"1303499.03","1303499.03.02","1303499","03","13","HIDALGO","048","PACHUCA DE SOTO","01","01","26","09","02","2","2","43","18","04","2","08","5","2","1","","3","4264.56126482022","0","U","0148","0054"
"1303499.03","1303499.03.03","1303499","03","13","HIDALGO","048","PACHUCA DE SOTO","01","01","26","09","03","3","2","18","22","01","1","06","3","1","4","4","","4264.56126482022","12793.6837944607","U","0148","0054"
"1303499.03","1303499.03.04","1303499","03","13","HIDALGO","048","PACHUCA DE SOTO","01","01","26","09","04","3","2","13","","","","03","1","1","","","","4264.56126482022","0","U","0148","0054"
"1303499.05","1303499.05.01","1303499","05","13","HIDALGO","048","PACHUCA DE SOTO","01","01","26","09","01","1","2","69","25","12","1","02","3","2","5","4","","4264.56126482022","8529.1225296404","U","0148","0054"
"1303499.05","1303499.05.02","1303499","05","13","HIDALGO","048","PACHUCA DE SOTO","01","01","26","09","02","3","1","45","25","05","2","08","2","2","1","","4","4264.56126482022","0","U","0148","0054"
"1303499.05","1303499.05.03","1303499","05","13","HIDALGO","048","PACHUCA DE SOTO","01","01","26","09","03","5","2","17","","","","06","2","1","","","","4264.56126482022","0","U","0148","0054"
"1303499.05","1303499.05.04","1303499","05","13","HIDALGO","048","PACHUCA DE SOTO","01","01","26","09","04","5","2","08","","","","02","3","1","","","","4264.56126482022","0","U","0148","0054"
"1303504.02","1303504.02.01","1303504","02","13","HIDALGO","048","PACHUCA DE SOTO","01","01","02","10","01","1","1","84","28","12","1","02","6","2","1","","3","2195.46456445616","4390.9291289123","U","0149","0053"
