"ID_VIV","UPM","VIV_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","COD_RES","P1_1","P2_1","P2_2","P2_3","P2_4","FAC_VIV","DOMINIO","UPM_DIS","EST_DIS"
"1506333.02","1506333","02","15","MEXICO","031","CHIMALHUACAN","01","1","04","1","","","18970.8742441744","U","0171","0065"
"1506333.03","1506333","03","15","MEXICO","031","CHIMALHUACAN","01","1","05","1","","","18970.8742441744","U","0171","0065"
"1506333.05","1506333","05","15","MEXICO","031","CHIMALHUACAN","01","1","02","1","","","18970.8742441744","U","0171","0065"
"1506520.01","1506520","01","15","MEXICO","031","CHIMALHUACAN","01","1","04","1","","","26715.8756669049","U","0395","0065"
"1506520.02","1506520","02","15","MEXICO","031","CHIMALHUACAN","01","1","01","1","","","26715.8756669049","U","0395","0065"
"1506520.03","1506520","03","15","MEXICO","031","CHIMALHUACAN","01","1","03","1","","","26715.8756669049","U","0395","0065"
"1506520.04","1506520","04","15","MEXICO","031","CHIMALHUACAN","01","1","05","1","","","26715.8756669049","U","0395","0065"
"1506520.05","1506520","05","15","MEXICO","031","CHIMALHUACAN","01","1","04","1","","","26715.8756669049","U","0395","0065"
"1507279.01","1507279","01","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","02","1","","","15113.1400712473","U","0172","0066"
"1507279.02","1507279","02","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","04","1","","","15113.1400712473","U","0172","0066"
"1507279.03","1507279","03","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","01","1","","","15113.1400712473","U","0172","0066"
"1507279.04","1507279","04","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","04","1","","","15113.1400712473","U","0172","0066"
"1507279.05","1507279","05","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","03","1","","","15113.1400712473","U","0172","0066"
"1507812.01","1507812","01","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","05","1","","","12434.886368999","U","0173","0066"
"1507812.02","1507812","02","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","03","1","","","12434.886368999","U","0173","0066"
"1507812.03","1507812","03","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","04","1","","","12434.886368999","U","0173","0066"
"1507812.04","1507812","04","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","02","1","","","12434.886368999","U","0173","0066"
"1508104.01","1508104","01","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","03","1","","","13683.5262803735","U","0174","0066"
"1508104.02","1508104","02","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","04","1","","","13683.5262803735","U","0174","0066"
"1508104.03","1508104","03","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","06","1","","","13683.5262803735","U","0174","0066"
"1508104.04","1508104","04","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","03","1","","","13683.5262803735","U","0174","0066"
"1508104.05","1508104","05","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","02","1","","","13683.5262803735","U","0174","0066"
"1508671.01","1508671","01","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","04","1","","","12469.7186010837","U","0175","0067"
"1508671.02","1508671","02","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","07","1","","","12469.7186010837","U","0175","0067"
"1508671.03","1508671","03","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","03","1","","","12469.7186010837","U","0175","0067"
"1508671.04","1508671","04","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","05","1","","","12469.7186010837","U","0175","0067"
"1508671.05","1508671","05","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","03","1","","","12469.7186010837","U","0175","0067"
"1509312.01","1509312","01","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","08","2","02","04","14470.1079713914","U","0451","0066"
"1509312.02","1509312","02","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","02","1","","","14470.1079713914","U","0451","0066"
"1509312.03","1509312","03","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","07","1","","","14470.1079713914","U","0451","0066"
"1509312.04","1509312","04","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","01","1","","","14470.1079713914","U","0451","0066"
"1509312.05","1509312","05","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","04","1","","","14470.1079713914","U","0451","0066"
"1509532.01","1509532","01","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","03","1","","","11312.7344009831","U","0176","0067"
"1509532.03","1509532","03","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","03","1","","","11312.7344009831","U","0176","0067"
"1509532.04","1509532","04","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","04","1","","","11312.7344009831","U","0176","0067"
"1509532.05","1509532","05","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","02","1","","","11312.7344009831","U","0176","0067"
"1510077.01","1510077","01","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","05","1","","","12686.466287149","U","0177","0067"
"1510077.02","1510077","02","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","04","1","","","12686.466287149","U","0177","0067"
"1510077.04","1510077","04","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","02","1","","","12686.466287149","U","0177","0067"
"1510077.05","1510077","05","15","MEXICO","033","ECATEPEC DE MORELOS","01","2","01","1","","","12686.466287149","U","0177","0067"
"1510106.01","1510106","01","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","02","1","","","15812.1174013741","U","0178","0067"
"1510106.02","1510106","02","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","05","1","","","15812.1174013741","U","0178","0067"
"1510106.03","1510106","03","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","03","1","","","15812.1174013741","U","0178","0067"
"1510106.04","1510106","04","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","02","1","","","15812.1174013741","U","0178","0067"
"1510106.05","1510106","05","15","MEXICO","033","ECATEPEC DE MORELOS","01","1","05","1","","","15812.1174013741","U","0178","0067"
"1512561.01","1512561","01","15","MEXICO","039","IXTAPALUCA","01","1","08","2","03","04","16111.1912263485","U","0179","0068"
"1512561.02","1512561","02","15","MEXICO","039","IXTAPALUCA","01","1","11","2","03","02","16111.1912263485","U","0179","0068"
"1512561.03","1512561","03","15","MEXICO","039","IXTAPALUCA","01","1","02","1","","","16111.1912263485","U","0179","0068"
"1512561.04","1512561","04","15","MEXICO","039","IXTAPALUCA","01","1","06","1","","","16111.1912263485","U","0179","0068"
"1512561.05","1512561","05","15","MEXICO","039","IXTAPALUCA","01","1","02","1","","","16111.1912263485","U","0179","0068"
"1512787.01","1512787","01","15","MEXICO","039","IXTAPALUCA","01","1","04","1","","","18541.6107983403","U","0180","0068"
"1512787.02","1512787","02","15","MEXICO","039","IXTAPALUCA","01","1","02","1","","","18541.6107983403","U","0180","0068"
"1512787.04","1512787","04","15","MEXICO","039","IXTAPALUCA","01","1","02","1","","","18541.6107983403","U","0180","0068"
"1512787.05","1512787","05","15","MEXICO","039","IXTAPALUCA","01","1","05","1","","","18541.6107983403","U","0180","0068"
"1515776.01","1515776","01","15","MEXICO","057","NAUCALPAN DE JUAREZ","01","1","05","2","03","02","14414.4936421764","U","0181","0069"
"1515776.02","1515776","02","15","MEXICO","057","NAUCALPAN DE JUAREZ","01","1","04","1","","","14414.4936421764","U","0181","0069"
"1515776.03","1515776","03","15","MEXICO","057","NAUCALPAN DE JUAREZ","01","1","06","2","03","04","14414.4936421764","U","0181","0069"
"1515776.04","1515776","04","15","MEXICO","057","NAUCALPAN DE JUAREZ","01","1","03","1","","","14414.4936421764","U","0181","0069"
"1515776.05","1515776","05","15","MEXICO","057","NAUCALPAN DE JUAREZ","01","1","03","1","","","14414.4936421764","U","0181","0069"
"1516220.01","1516220","01","15","MEXICO","057","NAUCALPAN DE JUAREZ","01","1","01","1","","","15643.1285843842","U","0182","0070"
"1516220.02","1516220","02","15","MEXICO","057","NAUCALPAN DE JUAREZ","01","1","03","1","","","15643.1285843842","U","0182","0070"
"1516220.03","1516220","03","15","MEXICO","057","NAUCALPAN DE JUAREZ","01","1","02","1","","","15643.1285843842","U","0182","0070"
"1516220.04","1516220","04","15","MEXICO","057","NAUCALPAN DE JUAREZ","01","1","01","1","","","15643.1285843842","U","0182","0070"
"1516220.05","1516220","05","15","MEXICO","057","NAUCALPAN DE JUAREZ","01","1","03","1","","","15643.1285843842","U","0182","0070"
"1516423.01","1516423","01","15","MEXICO","057","NAUCALPAN DE JUAREZ","01","1","05","1","","","17209.1403687208","U","0459","0069"
"1516423.02","1516423","02","15","MEXICO","057","NAUCALPAN DE JUAREZ","01","1","03","1","","","17209.1403687208","U","0459","0069"
"1516423.03","1516423","03","15","MEXICO","057","NAUCALPAN DE JUAREZ","01","1","02","1","","","17209.1403687208","U","0459","0069"
"1516423.04","1516423","04","15","MEXICO","057","NAUCALPAN DE JUAREZ","01","1","09","1","","","17209.1403687208","U","0459","0069"
"1516423.05","1516423","05","15","MEXICO","057","NAUCALPAN DE JUAREZ","01","1","03","1","","","17209.1403687208","U","0459","0069"
"1517607.01","1517607","01","15","MEXICO","057","NAUCALPAN DE JUAREZ","01","1","04","2","02","02","11106.6212949128","U","0183","0070"
"1517607.03","1517607","03","15","MEXICO","057","NAUCALPAN DE JUAREZ","01","1","02","1","","","11106.6212949128","U","0183","0070"
"1517607.04","1517607","04","15","MEXICO","057","NAUCALPAN DE JUAREZ","01","1","02","1","","","11106.6212949128","U","0183","0070"
"1518049.01","1518049","01","15","MEXICO","058","NEZAHUALCOYOTL","01","1","06","1","","","22268.9534035893","U","0184","0071"
"1518049.02","1518049","02","15","MEXICO","058","NEZAHUALCOYOTL","01","1","02","1","","","22268.9534035893","U","0184","0071"
"1518049.03","1518049","03","15","MEXICO","058","NEZAHUALCOYOTL","01","1","01","1","","","22268.9534035893","U","0184","0071"
"1518049.05","1518049","05","15","MEXICO","058","NEZAHUALCOYOTL","01","3","05","1","","","22268.9534035893","U","0184","0071"
"1518760.01","1518760","01","15","MEXICO","058","NEZAHUALCOYOTL","01","1","02","1","","","9936.55239143315","U","0185","0072"
"1518760.02","1518760","02","15","MEXICO","058","NEZAHUALCOYOTL","01","1","04","1","","","9936.55239143315","U","0185","0072"
"1518760.04","1518760","04","15","MEXICO","058","NEZAHUALCOYOTL","01","1","06","1","","","9936.55239143315","U","0185","0072"
"1518760.05","1518760","05","15","MEXICO","058","NEZAHUALCOYOTL","01","1","03","1","","","9936.55239143315","U","0185","0072"
"1519306.01","1519306","01","15","MEXICO","058","NEZAHUALCOYOTL","01","1","03","1","","","12560.9240915899","U","0186","0072"
"1519306.02","1519306","02","15","MEXICO","058","NEZAHUALCOYOTL","01","2","02","1","","","12560.9240915899","U","0186","0072"
"1519306.03","1519306","03","15","MEXICO","058","NEZAHUALCOYOTL","01","1","03","1","","","12560.9240915899","U","0186","0072"
"1519306.04","1519306","04","15","MEXICO","058","NEZAHUALCOYOTL","01","2","05","1","","","12560.9240915899","U","0186","0072"
"1519306.05","1519306","05","15","MEXICO","058","NEZAHUALCOYOTL","01","1","05","2","02","03","12560.9240915899","U","0186","0072"
"1519625.01","1519625","01","15","MEXICO","058","NEZAHUALCOYOTL","01","1","04","1","","","18804.8939852532","U","0187","0071"
"1519625.02","1519625","02","15","MEXICO","058","NEZAHUALCOYOTL","01","1","02","1","","","18804.8939852532","U","0187","0071"
"1519625.03","1519625","03","15","MEXICO","058","NEZAHUALCOYOTL","01","1","04","1","","","18804.8939852532","U","0187","0071"
"1519625.04","1519625","04","15","MEXICO","058","NEZAHUALCOYOTL","01","1","04","1","","","18804.8939852532","U","0187","0071"
"1519625.05","1519625","05","15","MEXICO","058","NEZAHUALCOYOTL","01","1","05","1","","","18804.8939852532","U","0187","0071"
"1520027.01","1520027","01","15","MEXICO","058","NEZAHUALCOYOTL","01","1","04","2","02","02","8405.43040715414","U","0188","0072"
"1520027.02","1520027","02","15","MEXICO","058","NEZAHUALCOYOTL","01","1","04","1","","","8405.43040715414","U","0188","0072"
"1520027.03","1520027","03","15","MEXICO","058","NEZAHUALCOYOTL","01","1","05","2","03","01","8405.43040715414","U","0188","0072"
"1520027.04","1520027","04","15","MEXICO","058","NEZAHUALCOYOTL","01","1","04","1","","","8405.43040715414","U","0188","0072"
"1520027.05","1520027","05","15","MEXICO","058","NEZAHUALCOYOTL","01","1","02","1","","","8405.43040715414","U","0188","0072"
"1523426.01","1523426","01","15","MEXICO","081","TECAMAC","01","1","04","1","","","35124.6625684886","U","0189","0073"
"1523426.04","1523426","04","15","MEXICO","081","TECAMAC","01","1","04","1","","","35124.6625684886","U","0189","0073"
"1523426.05","1523426","05","15","MEXICO","081","TECAMAC","01","1","01","1","","","35124.6625684886","U","0189","0073"
"1527657.01","1527657","01","15","MEXICO","104","TLALNEPANTLA DE BAZ","01","2","01","1","","","22936.1377211564","U","0416","0074"
"1527657.02","1527657","02","15","MEXICO","104","TLALNEPANTLA DE BAZ","01","2","02","1","","","22936.1377211564","U","0416","0074"
"1527657.03","1527657","03","15","MEXICO","104","TLALNEPANTLA DE BAZ","01","1","02","1","","","22936.1377211564","U","0416","0074"
"1527657.04","1527657","04","15","MEXICO","104","TLALNEPANTLA DE BAZ","01","2","03","1","","","22936.1377211564","U","0416","0074"
"1527657.05","1527657","05","15","MEXICO","104","TLALNEPANTLA DE BAZ","01","2","03","1","","","22936.1377211564","U","0416","0074"
"1527772.01","1527772","01","15","MEXICO","104","TLALNEPANTLA DE BAZ","01","1","01","1","","","19638.5428290121","U","0190","0074"
"1527772.02","1527772","02","15","MEXICO","104","TLALNEPANTLA DE BAZ","01","1","07","1","","","19638.5428290121","U","0190","0074"
"1527772.03","1527772","03","15","MEXICO","104","TLALNEPANTLA DE BAZ","01","1","06","1","","","19638.5428290121","U","0190","0074"
"1527772.04","1527772","04","15","MEXICO","104","TLALNEPANTLA DE BAZ","01","1","04","1","","","19638.5428290121","U","0190","0074"
"1527772.05","1527772","05","15","MEXICO","104","TLALNEPANTLA DE BAZ","01","2","05","1","","","19638.5428290121","U","0190","0074"
"1529315.01","1529315","01","15","MEXICO","106","TOLUCA","01","1","03","1","","","15749.5330978333","U","0191","0075"
"1529315.03","1529315","03","15","MEXICO","106","TOLUCA","01","1","05","1","","","15749.5330978333","U","0191","0075"
"1529315.05","1529315","05","15","MEXICO","106","TOLUCA","01","1","03","1","","","15749.5330978333","U","0191","0075"
"1529420.01","1529420","01","15","MEXICO","106","TOLUCA","01","1","03","1","","","7045.83960471086","U","0192","0076"
"1529420.02","1529420","02","15","MEXICO","106","TOLUCA","01","1","02","1","","","7045.83960471086","U","0192","0076"
"1529420.03","1529420","03","15","MEXICO","106","TOLUCA","01","1","02","1","","","7045.83960471086","U","0192","0076"
"1529420.05","1529420","05","15","MEXICO","106","TOLUCA","01","1","04","1","","","7045.83960471086","U","0192","0076"
"1529446.01","1529446","01","15","MEXICO","106","TOLUCA","01","1","09","2","03","02","7108.88132748985","U","0433","0076"
"1529446.02","1529446","02","15","MEXICO","106","TOLUCA","01","1","02","1","","","7108.88132748985","U","0433","0076"
"1529446.03","1529446","03","15","MEXICO","106","TOLUCA","01","1","02","1","","","7108.88132748985","U","0433","0076"
"1529446.04","1529446","04","15","MEXICO","106","TOLUCA","01","1","04","1","","","7108.88132748985","U","0433","0076"
"1529446.05","1529446","05","15","MEXICO","106","TOLUCA","01","1","03","2","02","02","7108.88132748985","U","0433","0076"
"1529733.01","1529733","01","15","MEXICO","106","TOLUCA","01","1","07","1","","","15810.9946904103","U","0367","0075"
"1529733.02","1529733","02","15","MEXICO","106","TOLUCA","01","1","02","1","","","15810.9946904103","U","0367","0075"
"1529733.03","1529733","03","15","MEXICO","106","TOLUCA","01","1","01","1","","","15810.9946904103","U","0367","0075"
"1529733.04","1529733","04","15","MEXICO","106","TOLUCA","01","1","02","1","","","15810.9946904103","U","0367","0075"
"1529733.05","1529733","05","15","MEXICO","106","TOLUCA","01","1","03","1","","","15810.9946904103","U","0367","0075"
"1529734.01","1529734","01","15","MEXICO","106","TOLUCA","01","1","03","1","","","6801.18162618957","U","0396","0077"
"1529734.03","1529734","03","15","MEXICO","106","TOLUCA","01","1","03","1","","","6801.18162618957","U","0396","0077"
"1529734.04","1529734","04","15","MEXICO","106","TOLUCA","01","1","04","1","","","6801.18162618957","U","0396","0077"
"1529769.01","1529769","01","15","MEXICO","106","TOLUCA","01","2","02","1","","","8340.86400448164","U","0193","0077"
"1529769.02","1529769","02","15","MEXICO","106","TOLUCA","01","1","04","1","","","8340.86400448164","U","0193","0077"
"1529769.03","1529769","03","15","MEXICO","106","TOLUCA","01","1","02","1","","","8340.86400448164","U","0193","0077"
"1529769.04","1529769","04","15","MEXICO","106","TOLUCA","01","1","04","2","02","01","8340.86400448164","U","0193","0077"
"1529769.05","1529769","05","15","MEXICO","106","TOLUCA","01","2","03","1","","","8340.86400448164","U","0193","0077"
"1530520.01","1530520","01","15","MEXICO","106","TOLUCA","01","1","03","1","","","7125.78998168368","U","0194","0076"
"1530520.02","1530520","02","15","MEXICO","106","TOLUCA","01","2","01","1","","","7125.78998168368","U","0194","0076"
"1530520.03","1530520","03","15","MEXICO","106","TOLUCA","01","1","05","1","","","7125.78998168368","U","0194","0076"
"1530520.04","1530520","04","15","MEXICO","106","TOLUCA","01","1","07","1","","","7125.78998168368","U","0194","0076"
"1530520.05","1530520","05","15","MEXICO","106","TOLUCA","01","2","02","1","","","7125.78998168368","U","0194","0076"
"1534573.01","1534573","01","15","MEXICO","121","CUAUTITLAN IZCALLI","01","1","03","1","","","22368.4230769231","U","0195","0078"
"1534573.03","1534573","03","15","MEXICO","121","CUAUTITLAN IZCALLI","01","1","04","1","","","22368.4230769231","U","0195","0078"
"1534573.04","1534573","04","15","MEXICO","121","CUAUTITLAN IZCALLI","01","1","04","2","02","02","22368.4230769231","U","0195","0078"
"1534573.05","1534573","05","15","MEXICO","121","CUAUTITLAN IZCALLI","01","1","05","1","","","22368.4230769231","U","0195","0078"
"1535269.01","1535269","01","15","MEXICO","121","CUAUTITLAN IZCALLI","01","2","02","1","","","20647.775147929","U","0196","0078"
"1535269.02","1535269","02","15","MEXICO","121","CUAUTITLAN IZCALLI","01","1","05","1","","","20647.775147929","U","0196","0078"
"1535269.03","1535269","03","15","MEXICO","121","CUAUTITLAN IZCALLI","01","2","04","1","","","20647.775147929","U","0196","0078"
"1535269.04","1535269","04","15","MEXICO","121","CUAUTITLAN IZCALLI","01","2","01","1","","","20647.775147929","U","0196","0078"
"1535269.05","1535269","05","15","MEXICO","121","CUAUTITLAN IZCALLI","01","2","01","1","","","20647.775147929","U","0196","0078"
"1537869.01","1537869","01","15","MEXICO","081","TECAMAC","01","1","02","1","","","15823.0030736336","U","0197","0073"
"1537869.02","1537869","02","15","MEXICO","081","TECAMAC","01","1","02","1","","","15823.0030736336","U","0197","0073"
"1537869.03","1537869","03","15","MEXICO","081","TECAMAC","01","1","02","1","","","15823.0030736336","U","0197","0073"
"1537869.04","1537869","04","15","MEXICO","081","TECAMAC","01","1","04","1","","","15823.0030736336","U","0197","0073"
"1537869.05","1537869","05","15","MEXICO","081","TECAMAC","01","1","02","1","","","15823.0030736336","U","0197","0073"
"1603557.01","1603557","01","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","05","1","","","4621.07430437771","U","0198","0079"
"1603557.03","1603557","03","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","03","1","","","4621.07430437771","U","0198","0079"
"1603557.04","1603557","04","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","05","1","","","4621.07430437771","U","0198","0079"
"1603557.05","1603557","05","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","01","1","","","4621.07430437771","U","0198","0079"
"1603660.01","1603660","01","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","04","1","","","3767.0638145923","U","0199","0079"
"1603660.04","1603660","04","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","04","1","","","3767.0638145923","U","0199","0079"
"1603660.05","1603660","05","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","05","1","","","3767.0638145923","U","0199","0079"
"1603826.01","1603826","01","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","04","1","","","5277.21965102168","U","0200","0080"
"1603826.02","1603826","02","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","01","1","","","5277.21965102168","U","0200","0080"
"1603826.03","1603826","03","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","01","1","","","5277.21965102168","U","0200","0080"
"1603826.04","1603826","04","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","03","1","","","5277.21965102168","U","0200","0080"
"1603826.05","1603826","05","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","03","1","","","5277.21965102168","U","0200","0080"
"1604023.01","1604023","01","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","04","1","","","4980.43838716743","U","0201","0081"
"1604023.02","1604023","02","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","02","1","","","4980.43838716743","U","0201","0081"
"1604023.03","1604023","03","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","02","1","","","4980.43838716743","U","0201","0081"
"1604023.04","1604023","04","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","01","1","","","4980.43838716743","U","0201","0081"
"1604023.05","1604023","05","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","03","1","","","4980.43838716743","U","0201","0081"
"1604305.01","1604305","01","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","04","1","","","5273.50646137349","U","0382","0081"
"1604305.02","1604305","02","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","03","1","","","5273.50646137349","U","0382","0081"
"1604305.03","1604305","03","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","04","1","","","5273.50646137349","U","0382","0081"
"1604305.04","1604305","04","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","03","1","","","5273.50646137349","U","0382","0081"
"1604305.05","1604305","05","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","04","1","","","5273.50646137349","U","0382","0081"
"1604543.01","1604543","01","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","01","1","","","4690.37834304854","U","0417","0081"
"1604543.02","1604543","02","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","05","1","","","4690.37834304854","U","0417","0081"
"1604543.03","1604543","03","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","03","1","","","4690.37834304854","U","0417","0081"
"1604543.04","1604543","04","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","03","1","","","4690.37834304854","U","0417","0081"
"1604543.05","1604543","05","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","02","1","","","4690.37834304854","U","0417","0081"
"1604648.02","1604648","02","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","01","1","","","5826.17181012221","U","0202","0080"
"1604648.04","1604648","04","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","04","1","","","5826.17181012221","U","0202","0080"
"1604648.05","1604648","05","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","04","1","","","5826.17181012221","U","0202","0080"
"1604721.01","1604721","01","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","07","2","02","05","5097.17424066026","U","0203","0080"
"1604721.02","1604721","02","16","MICHOACAN DE OCAMPO","053","MORELIA","01","3","01","1","","","5097.17424066026","U","0203","0080"
"1604721.04","1604721","04","16","MICHOACAN DE OCAMPO","053","MORELIA","01","3","03","1","","","5097.17424066026","U","0203","0080"
"1604721.05","1604721","05","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","01","1","","","5097.17424066026","U","0203","0080"
"1604866.01","1604866","01","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","04","1","","","5064.01237227479","U","0460","0080"
"1604866.02","1604866","02","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","04","1","","","5064.01237227479","U","0460","0080"
"1604866.03","1604866","03","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","06","1","","","5064.01237227479","U","0460","0080"
"1604866.04","1604866","04","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","04","1","","","5064.01237227479","U","0460","0080"
"1604866.05","1604866","05","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","01","1","","","5064.01237227479","U","0460","0080"
"1605084.01","1605084","01","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","05","1","","","4271.58128976091","U","0204","0079"
"1605084.02","1605084","02","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","04","1","","","4271.58128976091","U","0204","0079"
"1605084.03","1605084","03","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","02","1","","","4271.58128976091","U","0204","0079"
"1605084.04","1605084","04","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","04","1","","","4271.58128976091","U","0204","0079"
"1605084.05","1605084","05","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","02","1","","","4271.58128976091","U","0204","0079"
"1605211.01","1605211","01","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","03","1","","","4234.43710463256","U","0205","0079"
"1605211.02","1605211","02","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","04","1","","","4234.43710463256","U","0205","0079"
"1605211.04","1605211","04","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","02","1","","","4234.43710463256","U","0205","0079"
"1605211.05","1605211","05","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","03","1","","","4234.43710463256","U","0205","0079"
"1605270.01","1605270","01","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","04","1","","","6771.93612545313","U","0206","0080"
"1605270.03","1605270","03","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","03","1","","","6771.93612545313","U","0206","0080"
"1605270.04","1605270","04","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","02","1","","","6771.93612545313","U","0206","0080"
"1605270.05","1605270","05","16","MICHOACAN DE OCAMPO","053","MORELIA","01","1","04","1","","","6771.93612545313","U","0206","0080"
"1700884.01","1700884","01","17","MORELOS","007","CUERNAVACA","01","1","04","1","","","2508.25936185024","U","0368","0082"
"1700884.02","1700884","02","17","MORELOS","007","CUERNAVACA","01","1","04","1","","","2508.25936185024","U","0368","0082"
"1700884.03","1700884","03","17","MORELOS","007","CUERNAVACA","01","1","02","1","","","2508.25936185024","U","0368","0082"
"1700884.04","1700884","04","17","MORELOS","007","CUERNAVACA","01","1","03","1","","","2508.25936185024","U","0368","0082"
"1700884.05","1700884","05","17","MORELOS","007","CUERNAVACA","01","1","05","1","","","2508.25936185024","U","0368","0082"
"1700947.01","1700947","01","17","MORELOS","007","CUERNAVACA","01","1","03","1","","","2424.95009300993","U","0207","0082"
"1700947.02","1700947","02","17","MORELOS","007","CUERNAVACA","01","1","01","1","","","2424.95009300993","U","0207","0082"
"1700947.03","1700947","03","17","MORELOS","007","CUERNAVACA","01","1","03","1","","","2424.95009300993","U","0207","0082"
"1700947.04","1700947","04","17","MORELOS","007","CUERNAVACA","01","1","01","1","","","2424.95009300993","U","0207","0082"
"1701114.01","1701114","01","17","MORELOS","007","CUERNAVACA","01","1","01","1","","","1940.20921844884","U","0208","0082"
"1701114.02","1701114","02","17","MORELOS","007","CUERNAVACA","01","1","04","1","","","1940.20921844884","U","0208","0082"
"1701114.03","1701114","03","17","MORELOS","007","CUERNAVACA","01","1","04","1","","","1940.20921844884","U","0208","0082"
"1701114.04","1701114","04","17","MORELOS","007","CUERNAVACA","01","1","05","1","","","1940.20921844884","U","0208","0082"
"1701114.05","1701114","05","17","MORELOS","007","CUERNAVACA","01","1","03","1","","","1940.20921844884","U","0208","0082"
"1701155.01","1701155","01","17","MORELOS","007","CUERNAVACA","01","1","02","1","","","3169.35041371555","U","0209","0083"
